,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
50,51,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,8.0,-17.0,-2.777778086419787,-0.016949152510453574,10.018867924528301,0.3088512241054614,4.131087659453505,22.037735849056602,164.0,531.0,2.097928436911488,2.0,6.470809792843691,,,,,,
51,52,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,9.0,-30.0,-1.8571429455782356,-0.022411953017703358,12.493333333333334,0.4194236926360726,5.165102810387763,26.52,393.0,937.0,2.3308431163287087,2.0,7.19957310565635,,,,,,
52,53,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,11.0,-12.0,-23.000023000023,-0.0012004801906356781,11.9,0.28811524609843936,4.875246098439376,27.428571428571427,240.0,833.0,2.043217286914766,2.0,6.394957983193278,,,,,,
53,54,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,6.0,-15.0,-2.3333335925926213,-0.011479591822092357,9.44578313253012,0.2857142857142857,3.8925989672977632,20.325301204819276,224.0,784.0,2.0153061224489797,2.0,6.261479591836735,,,,,,
54,55,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,10.0,-5.0,2.99999940000012,0.011961722459421717,6.634920634920635,0.3181818181818182,2.7812409812409817,15.984126984126984,133.0,418.0,2.1315789473684212,0.0,6.2368421052631575,,,,,,
55,56,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,10.0,-4.0,2.3333329444445092,0.009661835733233759,9.26865671641791,0.3027375201288245,3.8285576946186937,24.35820895522388,188.0,621.0,2.0177133655394526,2.0,6.312399355877616,,,,,,
56,57,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,7.0,-4.0,3.6666654444448517,0.013761467826782258,13.625,0.37155963302752293,5.598623853211009,33.625,81.0,218.0,2.0825688073394497,3.0,6.389908256880734,,,,,,
57,58,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,19.0,-11.0,3.749999531250059,0.008810572677521396,12.971428571428572,0.3524229074889868,5.3295405915670235,25.87142857142857,320.0,908.0,2.2147577092511015,2.0,6.690528634361233,,,,,,
58,59,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,6.0,-34.0,-1.4285714795918385,-0.055888223441340874,6.5064935064935066,0.27345309381237526,2.711978640122353,15.220779220779221,137.0,501.0,1.9720558882235528,4.0,6.107784431137724,,,,,,
59,60,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,10.0,-14.0,-6.0000015000003755,-0.007272727259504132,7.051282051282051,0.24363636363636362,2.9179673659673657,16.653846153846153,134.0,550.0,1.8654545454545455,2.0,5.876363636363636,,,,,,
60,61,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,7.0,-28.0,-1.66666674603175,-0.029787234000301796,12.589285714285714,0.25957446808510637,5.139544072948328,24.053571428571427,183.0,705.0,1.902127659574468,0.0,6.070921985815603,,,,,,
61,62,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,10.0,-11.0,-21.000021000021,-0.0012315270920794001,9.902439024390244,0.35591133004926107,4.103340141775802,20.353658536585368,289.0,812.0,2.2783251231527095,1.0,6.79064039408867,,,,,,
62,63,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,6.0,-40.0,-1.3529412162629768,-0.0641509432751869,6.625,0.2792452830188679,2.7616981132075473,15.35,148.0,530.0,1.9924528301886792,4.0,6.169811320754717,,,,,,
63,64,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,15.0,-24.0,-4.333333814814868,-0.011194029836823346,12.761904761904763,0.2947761194029851,5.2226723525231,27.952380952380953,237.0,804.0,2.057213930348259,1.0,6.294776119402985,,,,,,
64,65,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,0.0,-6.0,-1.0000001666666944,-0.01435406695130606,15.481481481481481,0.3038277511961722,6.314123693071061,31.88888888888889,127.0,418.0,2.208133971291866,1.0,6.873205741626794,,,,,,
65,66,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,3.0,-20.0,-1.3529412560553682,-0.025036818814378765,16.5609756097561,0.34609720176730485,6.762829124609361,32.75609756097561,235.0,679.0,2.2812960235640647,1.0,7.057437407952872,,,,,,
66,67,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,6.0,-37.0,-1.387096818938607,-0.033842794722879044,11.594936708860759,0.3406113537117904,4.77421922502902,24.658227848101266,312.0,916.0,2.13646288209607,2.0,6.670305676855895,,,,,,
67,68,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,4.0,-17.0,-1.6153847396449799,-0.005610703493478333,11.821428571428571,0.2503236944324558,4.8287009063444115,20.357142857142858,580.0,2317.0,1.8787224859732412,0.0,5.834700043159257,,,,,,
68,69,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,5.0,-29.0,-1.416666725694447,-0.02608695649338374,10.952380952380953,0.33260869565217394,4.513995859213251,23.333333333333332,306.0,920.0,2.1608695652173915,3.0,6.695652173913044,,,,,,
69,70,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,9.0,-24.0,-2.2000001466666763,-0.016648168682965408,14.770491803278688,0.39178690344062156,6.064911482687724,28.049180327868854,353.0,901.0,2.3429522752497225,0.0,7.052164261931187,,,,,,
70,71,https://insights.blackcoffer.com/human-rights-outlook/,1.0,-1.0,2000000.0,0.0,9.444444444444445,0.3058823529411765,3.900130718954249,21.555555555555557,26.0,85.0,2.0823529411764707,2.0,6.364705882352941,,,,,,
71,72,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,9.0,-1.0,1.2499998437500197,0.015296367083563352,10.895833333333334,0.25239005736137665,4.459289356277885,24.416666666666668,132.0,523.0,1.8795411089866156,1.0,6.0,,,,,,
72,73,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,16.0,-24.0,-5.000000625000078,-0.009512485125431052,6.950413223140496,0.37812128418549346,2.9314138029303956,16.90082644628099,318.0,841.0,2.212841854934602,2.0,6.740784780023781,,,,,,
73,74,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,14.0,-14.0,28000000.0,0.0,10.368421052631579,0.31370558375634516,4.27285065455517,21.48421052631579,309.0,985.0,2.07005076142132,2.0,6.411167512690355,,,,,,
74,75,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,2.0,-15.0,-1.3076924082840313,-0.022727272687539733,12.170212765957446,0.2972027972027972,4.986966225264098,25.680851063829788,170.0,572.0,2.120629370629371,3.0,6.608391608391608,,,,,,
75,76,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,2.0,-25.0,-1.1739130945179608,-0.021335807030300732,16.84375,0.3534322820037106,6.878872912801484,31.46875,381.0,1078.0,2.235621521335807,1.0,6.692949907235621,,,,,,
76,77,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,2.0,-20.0,-1.2222222901234607,-0.03422053225433359,10.115384615384615,0.3269961977186312,4.176952325241299,21.192307692307693,172.0,526.0,2.197718631178707,2.0,6.692015209125476,,,,,,
77,78,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,7.0,-24.0,-1.8235295190311482,-0.028716216167709096,8.0,0.32094594594594594,3.3283783783783782,18.45945945945946,190.0,592.0,2.116554054054054,3.0,6.565878378378378,,,,,,
78,79,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,10.0,-20.0,-3.0000003000000297,-0.01855287566131192,14.18421052631579,0.36178107606679033,5.818396640953033,31.18421052631579,195.0,539.0,2.250463821892393,2.0,6.795918367346939,,,,,,
79,80,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,7.0,-31.0,-1.5833333993055583,-0.027874564427555676,14.59322033898305,0.29849012775842043,5.956684186696588,25.11864406779661,257.0,861.0,2.097560975609756,1.0,6.290360046457607,,,,,,
80,81,https://insights.blackcoffer.com/travel-and-tourism-outlook/,1.0,-1.0,2000000.0,0.0,8.909090909090908,0.24489795918367346,3.6615955473098327,19.90909090909091,24.0,98.0,1.9081632653061225,2.0,5.948979591836735,,,,,,
81,82,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,13.0,-28.0,-2.7333335155555676,-0.02491694348020441,9.868852459016393,0.29401993355481726,4.065148957028485,20.508196721311474,177.0,602.0,2.0299003322259135,2.0,6.245847176079734,,,,,,
82,83,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,4.0,-19.0,-1.5333334355555623,-0.03896103885984146,10.694444444444445,0.3090909090909091,4.401414141414142,20.63888888888889,119.0,385.0,2.0623376623376624,2.0,6.290909090909091,,,,,,
83,84,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,7.0,-30.0,-1.6086957221172054,-0.03633491305476317,12.66,0.39178515007898895,5.220714060031597,24.54,248.0,633.0,2.308056872037915,2.0,7.014218009478673,,,,,,
84,85,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,2.0,-19.0,-1.235294190311423,-0.0357142856392557,12.205128205128204,0.29831932773109243,5.001379013143719,31.28205128205128,142.0,476.0,2.0168067226890756,2.0,6.470588235294118,,,,,,
85,86,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,3.0,-2.0,4.999995000005001,0.0036764705747188583,12.363636363636363,0.34191176470588236,5.082219251336898,21.40909090909091,93.0,272.0,2.136029411764706,0.0,6.632352941176471,,,,,,
86,87,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,4.0,-1.0,1.6666661111112961,0.00859598851405161,10.264705882352942,0.22349570200573066,4.19528063374347,20.647058823529413,78.0,349.0,1.8882521489971347,2.0,5.939828080229226,,,,,,
87,88,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,3.0,-28.0,-1.240000049600002,-0.04173622697539862,18.151515151515152,0.3639398998330551,7.406182020539283,36.42424242424242,218.0,599.0,2.2337228714524207,2.0,6.854757929883139,,,,,,
88,89,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,6.0,-6.0,12000000.0,0.0,10.0,0.19032258064516128,4.0761290322580646,26.258064516129032,59.0,310.0,1.7870967741935484,4.0,5.609677419354838,,,,,,
89,90,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,3.0,-25.0,-1.2727273305785152,-0.03470031540268089,13.208333333333334,0.3186119873817035,5.410778128286015,24.916666666666668,202.0,634.0,2.0993690851735014,0.0,6.452681388012619,,,,,,
90,91,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,6.0,-24.0,-1.6666667592592646,-0.033962264086863654,10.192307692307692,0.39433962264150946,4.23465892597968,22.384615384615383,209.0,530.0,2.3,0.0,7.113207547169812,,,,,,
91,92,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,9.0,-27.0,-2.000000111111117,-0.0303030302520151,11.0,0.3383838383838384,4.5353535353535355,21.685185185185187,201.0,594.0,2.1632996632996635,1.0,6.897306397306397,,,,,,
92,93,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,10.0,-31.0,-1.9523810453514785,-0.02974504245078606,12.836363636363636,0.32152974504249293,5.263157352562452,26.345454545454544,227.0,706.0,2.1600566572237963,3.0,6.454674220963173,,,,,,
93,94,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,12.0,-27.0,-2.6000001733333447,-0.017835909610183224,12.014285714285714,0.28299643281807374,4.918912858841516,24.885714285714286,238.0,841.0,2.022592152199762,2.0,6.349583828775268,,,,,,
94,95,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,12.0,-34.0,-2.0909091859504176,-0.02012808781324054,14.194805194805195,0.3220494053064959,5.806741840044676,26.350649350649352,352.0,1093.0,2.1143641354071363,2.0,6.337602927721867,,,,,,
95,96,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,4.0,-12.0,-2.0000002500000313,-0.019607843089196463,34.0,0.17647058823529413,13.670588235294119,77.16666666666667,72.0,408.0,1.7450980392156863,4.0,5.588235294117647,,,,,,
96,97,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,12.0,-49.0,-1.6486486932067212,-0.03372835001483286,15.23611111111111,0.33454876937101186,6.228263952192849,30.11111111111111,367.0,1097.0,2.1677301731996352,2.0,6.773017319963537,,,,,,
97,98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,2.0,-14.0,-1.3333334444444536,-0.019639934501407635,7.6375,0.19312602291325695,3.132250409165303,18.025,118.0,611.0,1.8216039279869067,3.0,5.913256955810147,,,,,,
